user_id,variant,assignment_date,num_questions_asked_alltime,avg_word_count_alltime,quality_answer_rate_alltime,num_questions_post,avg_word_count_post,quality_answer_rate_post,asked_any_post,asked_any_alltime
6752,control,2026-06-05,6,48.3,0.833,6,48.333333333333336,0.8333333333333334,TRUE,TRUE
6753,control,2026-06-01,5,22.2,0.6,5,22.2,0.6,TRUE,TRUE
6754,treatment,2026-06-03,1,31,0,1,31,0,TRUE,TRUE
6755,control,2026-06-05,1,16,1,1,16,1,TRUE,TRUE
6756,control,2026-06-05,6,23.8,0.5,6,23.833333333333332,0.5,TRUE,TRUE
6757,control,2026-06-04,2,31.5,0.5,2,31.5,0.5,TRUE,TRUE
6758,control,2026-06-02,3,29.7,0.667,3,29.666666666666668,0.6666666666666666,TRUE,TRUE
6759,treatment,2026-06-05,9,32.4,0.556,7,35.285714285714285,0.7142857142857143,TRUE,TRUE
6760,treatment,2026-06-05,3,41.7,1,3,41.666666666666664,1,TRUE,TRUE
6761,control,2026-06-05,3,31.3,0.667,3,31.333333333333332,0.6666666666666666,TRUE,TRUE
6762,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6763,control,2026-06-01,12,27.7,0.583,12,27.666666666666668,0.5833333333333334,TRUE,TRUE
6764,treatment,2026-06-05,2,54.5,1,1,29,1,TRUE,TRUE
6765,treatment,2026-06-03,7,52.4,0.714,7,52.42857142857143,0.7142857142857143,TRUE,TRUE
6766,treatment,2026-06-01,4,40.5,0.75,4,40.5,0.75,TRUE,TRUE
6767,control,2026-06-04,3,18.3,0.667,3,18.333333333333332,0.6666666666666666,TRUE,TRUE
6768,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
6769,treatment,2026-06-04,1,85,1,1,85,1,TRUE,TRUE
6770,control,2026-06-03,10,40.4,0.8,9,40,0.7777777777777778,TRUE,TRUE
6771,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
6772,treatment,2026-06-04,1,35,0,1,35,0,TRUE,TRUE
6773,control,2026-06-02,2,17,0.5,2,17,0.5,TRUE,TRUE
6774,control,2026-06-02,3,24.7,1,3,24.666666666666668,1,TRUE,TRUE
6775,control,2026-06-04,4,45.8,1,4,45.75,1,TRUE,TRUE
6776,control,2026-06-02,6,30.5,0.833,6,30.5,0.8333333333333334,TRUE,TRUE
6777,control,2026-06-01,8,31.8,0.625,8,31.75,0.625,TRUE,TRUE
6778,control,2026-06-04,5,34,1,4,37.25,1,TRUE,TRUE
6779,control,2026-06-04,3,29,0.333,3,29,0.3333333333333333,TRUE,TRUE
6780,treatment,2026-06-01,2,16,0,2,16,0,TRUE,TRUE
6781,treatment,2026-06-05,3,51,1,3,51,1,TRUE,TRUE
6782,treatment,2026-06-01,1,21,1,1,21,1,TRUE,TRUE
6783,treatment,2026-06-05,4,80.8,1,4,80.75,1,TRUE,TRUE
6784,treatment,2026-06-03,12,53.7,0.75,12,53.666666666666664,0.75,TRUE,TRUE
6785,treatment,2026-06-03,1,54,1,1,54,1,TRUE,TRUE
6786,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
6787,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6788,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6789,treatment,2026-06-02,3,34.7,1,3,34.666666666666664,1,TRUE,TRUE
6790,control,2026-06-02,4,25.8,0.5,4,25.75,0.5,TRUE,TRUE
6791,treatment,2026-06-03,6,36.5,0.333,5,37.4,0.4,TRUE,TRUE
6792,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6793,control,2026-06-04,5,31.6,0.8,5,31.6,0.8,TRUE,TRUE
6794,control,2026-06-04,2,42.5,1,2,42.5,1,TRUE,TRUE
6795,control,2026-06-02,3,26,1,3,26,1,TRUE,TRUE
6796,treatment,2026-06-04,4,50.2,1,4,50.25,1,TRUE,TRUE
6797,control,2026-06-04,1,19,0,1,19,0,TRUE,TRUE
6798,control,2026-06-04,1,27,0,1,27,0,TRUE,TRUE
6799,control,2026-06-02,1,26,0,1,26,0,TRUE,TRUE
6800,control,2026-06-03,4,27.2,0.25,3,25.666666666666668,0,TRUE,TRUE
6801,control,2026-06-02,2,38.5,1,2,38.5,1,TRUE,TRUE
6802,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6803,control,2026-06-03,4,38,0.5,3,34,0.6666666666666666,TRUE,TRUE
6804,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6805,treatment,2026-06-02,2,63,1,2,63,1,TRUE,TRUE
6806,treatment,2026-06-03,5,51,0.8,5,51,0.8,TRUE,TRUE
6807,treatment,2026-06-05,3,61.3,0.667,2,75.5,0.5,TRUE,TRUE
6808,control,2026-06-05,1,17,1,1,17,1,TRUE,TRUE
6809,control,2026-06-01,4,29,0.25,4,29,0.25,TRUE,TRUE
6810,control,2026-06-03,3,33.7,0.667,3,33.666666666666664,0.6666666666666666,TRUE,TRUE
6811,control,2026-06-01,1,40,0,1,40,0,TRUE,TRUE
6812,treatment,2026-06-02,5,36.2,0.6,5,36.2,0.6,TRUE,TRUE
6813,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
6814,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
6815,control,2026-06-03,1,24,1,1,24,1,TRUE,TRUE
6816,treatment,2026-06-04,1,62,1,1,62,1,TRUE,TRUE
6817,treatment,2026-06-05,6,42.2,1,5,45.4,1,TRUE,TRUE
6818,control,2026-06-04,1,23,0,1,23,0,TRUE,TRUE
6819,control,2026-06-04,1,14,1,0,NA,NA,FALSE,TRUE
6820,treatment,2026-06-03,1,14,0,1,14,0,TRUE,TRUE
6821,control,2026-06-04,5,28.4,1,4,26.25,1,TRUE,TRUE
6822,treatment,2026-06-01,3,28.7,1,3,28.666666666666668,1,TRUE,TRUE
6823,treatment,2026-06-04,1,28,1,1,28,1,TRUE,TRUE
6824,control,2026-06-02,1,28,1,1,28,1,TRUE,TRUE
6825,control,2026-06-01,2,34,0,2,34,0,TRUE,TRUE
6826,treatment,2026-06-01,5,34.6,0.4,5,34.6,0.4,TRUE,TRUE
6827,control,2026-06-03,4,34.5,0.75,4,34.5,0.75,TRUE,TRUE
6828,control,2026-06-01,5,27.8,0.2,5,27.8,0.2,TRUE,TRUE
6829,control,2026-06-02,3,56.3,1,3,56.333333333333336,1,TRUE,TRUE
6830,control,2026-06-01,2,60,1,2,60,1,TRUE,TRUE
6831,control,2026-06-03,1,10,0,1,10,0,TRUE,TRUE
6832,control,2026-06-05,1,51,1,1,51,1,TRUE,TRUE
6833,control,2026-06-04,7,27.3,0.714,7,27.285714285714285,0.7142857142857143,TRUE,TRUE
6834,treatment,2026-06-03,1,58,1,1,58,1,TRUE,TRUE
6835,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6836,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6837,treatment,2026-06-05,6,42.2,1,6,42.166666666666664,1,TRUE,TRUE
6838,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6839,control,2026-06-01,2,28.5,0.5,2,28.5,0.5,TRUE,TRUE
6840,control,2026-06-04,2,27,1,2,27,1,TRUE,TRUE
6841,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
6842,control,2026-06-02,10,24.6,0.2,10,24.6,0.2,TRUE,TRUE
6843,control,2026-06-02,1,23,1,1,23,1,TRUE,TRUE
6844,control,2026-06-03,4,25.5,0.25,4,25.5,0.25,TRUE,TRUE
6845,control,2026-06-04,2,62,1,2,62,1,TRUE,TRUE
6846,control,2026-06-05,2,26,1,2,26,1,TRUE,TRUE
6847,treatment,2026-06-04,3,43.3,1,3,43.333333333333336,1,TRUE,TRUE
6848,treatment,2026-06-02,1,80,0,1,80,0,TRUE,TRUE
6849,treatment,2026-06-01,2,76.5,1,2,76.5,1,TRUE,TRUE
6850,control,2026-06-04,2,37.5,0.5,2,37.5,0.5,TRUE,TRUE
6851,control,2026-06-04,1,60,1,1,60,1,TRUE,TRUE
6852,treatment,2026-06-02,7,48.4,0.857,6,51.833333333333336,0.8333333333333334,TRUE,TRUE
6853,treatment,2026-06-03,4,47.5,0.5,4,47.5,0.5,TRUE,TRUE
6854,control,2026-06-04,5,33,0.6,5,33,0.6,TRUE,TRUE
6855,control,2026-06-01,3,38,1,3,38,1,TRUE,TRUE
6856,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
6857,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6858,treatment,2026-06-04,3,31.3,0.667,3,31.333333333333332,0.6666666666666666,TRUE,TRUE
6859,control,2026-06-05,2,32.5,0.5,2,32.5,0.5,TRUE,TRUE
6860,control,2026-06-02,1,27,1,1,27,1,TRUE,TRUE
6861,treatment,2026-06-01,2,69,1,2,69,1,TRUE,TRUE
6862,treatment,2026-06-05,4,36.8,0.75,3,42.333333333333336,0.6666666666666666,TRUE,TRUE
6863,treatment,2026-06-05,5,53.2,0.8,5,53.2,0.8,TRUE,TRUE
6864,control,2026-06-04,7,44.7,1,7,44.714285714285715,1,TRUE,TRUE
6865,control,2026-06-05,5,27.8,0.8,5,27.8,0.8,TRUE,TRUE
6866,treatment,2026-06-02,7,56.7,0.571,7,56.714285714285715,0.5714285714285714,TRUE,TRUE
6867,control,2026-06-05,5,27.4,0.6,5,27.4,0.6,TRUE,TRUE
6868,control,2026-06-03,3,43,1,3,43,1,TRUE,TRUE
6869,treatment,2026-06-01,2,53.5,0.5,2,53.5,0.5,TRUE,TRUE
6870,control,2026-06-01,4,43.2,1,4,43.25,1,TRUE,TRUE
6871,control,2026-06-04,10,40.2,1,9,42.888888888888886,1,TRUE,TRUE
6872,treatment,2026-06-01,6,40.8,0.667,6,40.833333333333336,0.6666666666666666,TRUE,TRUE
6873,treatment,2026-06-02,5,58.4,0.8,5,58.4,0.8,TRUE,TRUE
6874,treatment,2026-06-01,3,55.3,0.667,3,55.333333333333336,0.6666666666666666,TRUE,TRUE
6875,treatment,2026-06-01,3,41.3,1,3,41.333333333333336,1,TRUE,TRUE
6876,control,2026-06-04,2,31,0.5,2,31,0.5,TRUE,TRUE
6877,control,2026-06-02,2,45,1,2,45,1,TRUE,TRUE
6878,treatment,2026-06-03,2,89,1,2,89,1,TRUE,TRUE
6879,treatment,2026-06-03,1,37,1,1,37,1,TRUE,TRUE
6880,treatment,2026-06-05,2,76,1,2,76,1,TRUE,TRUE
6881,treatment,2026-06-01,3,87,0.333,3,87,0.3333333333333333,TRUE,TRUE
6882,treatment,2026-06-05,5,46.2,0.8,5,46.2,0.8,TRUE,TRUE
6883,control,2026-06-02,2,25.5,1,2,25.5,1,TRUE,TRUE
6884,control,2026-06-01,1,47,1,1,47,1,TRUE,TRUE
6885,control,2026-06-01,6,36,0.833,6,36,0.8333333333333334,TRUE,TRUE
6886,treatment,2026-06-05,3,73.3,1,2,73,1,TRUE,TRUE
6887,control,2026-06-03,3,32.7,0.667,3,32.666666666666664,0.6666666666666666,TRUE,TRUE
6888,treatment,2026-06-03,2,55.5,0.5,2,55.5,0.5,TRUE,TRUE
6889,control,2026-06-03,7,25,1,7,25,1,TRUE,TRUE
6890,control,2026-06-03,3,24.3,0.333,2,24,0,TRUE,TRUE
6891,treatment,2026-06-05,7,31.7,0.571,7,31.714285714285715,0.5714285714285714,TRUE,TRUE
6892,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6893,control,2026-06-04,2,40,0,2,40,0,TRUE,TRUE
6894,control,2026-06-03,1,25,0,1,25,0,TRUE,TRUE
6895,treatment,2026-06-02,8,54.9,0.5,8,54.875,0.5,TRUE,TRUE
6896,control,2026-06-04,4,26.8,0.5,4,26.75,0.5,TRUE,TRUE
6897,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6898,control,2026-06-02,2,32,0,2,32,0,TRUE,TRUE
6899,control,2026-06-04,3,39,0.667,3,39,0.6666666666666666,TRUE,TRUE
6900,treatment,2026-06-01,5,35.2,0.6,5,35.2,0.6,TRUE,TRUE
6901,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
6902,control,2026-06-04,1,35,1,1,35,1,TRUE,TRUE
6903,treatment,2026-06-04,1,108,1,1,108,1,TRUE,TRUE
6904,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
6905,control,2026-06-05,1,16,1,0,NA,NA,FALSE,TRUE
6906,control,2026-06-01,1,44,1,1,44,1,TRUE,TRUE
6907,treatment,2026-06-05,6,56.5,1,5,45.8,1,TRUE,TRUE
6908,control,2026-06-03,3,33.7,0.667,3,33.666666666666664,0.6666666666666666,TRUE,TRUE
6909,treatment,2026-06-03,3,46.7,1,3,46.666666666666664,1,TRUE,TRUE
6910,control,2026-06-01,2,43.5,0.5,2,43.5,0.5,TRUE,TRUE
6911,control,2026-06-04,6,35.7,1,6,35.666666666666664,1,TRUE,TRUE
6912,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6913,control,2026-06-04,3,25.7,1,3,25.666666666666668,1,TRUE,TRUE
6914,treatment,2026-06-01,3,49,0.333,3,49,0.3333333333333333,TRUE,TRUE
6915,treatment,2026-06-03,1,23,0,1,23,0,TRUE,TRUE
6916,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
6917,treatment,2026-06-04,1,47,1,1,47,1,TRUE,TRUE
6918,treatment,2026-06-02,2,43.5,1,2,43.5,1,TRUE,TRUE
6919,treatment,2026-06-02,3,39,0.667,3,39,0.6666666666666666,TRUE,TRUE
6920,control,2026-06-05,1,20,0,1,20,0,TRUE,TRUE
6921,control,2026-06-05,4,37.2,0.5,2,50,0.5,TRUE,TRUE
6922,treatment,2026-06-02,4,44.2,0.75,4,44.25,0.75,TRUE,TRUE
6923,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6924,treatment,2026-06-01,12,48.8,0.833,12,48.75,0.8333333333333334,TRUE,TRUE
6925,treatment,2026-06-02,2,59.5,0.5,2,59.5,0.5,TRUE,TRUE
6926,treatment,2026-06-05,6,49.3,0.667,5,39,0.6,TRUE,TRUE
6927,treatment,2026-06-04,4,55,0.5,4,55,0.5,TRUE,TRUE
6928,control,2026-06-01,2,56.5,0.5,2,56.5,0.5,TRUE,TRUE
6929,control,2026-06-01,2,47.5,0.5,2,47.5,0.5,TRUE,TRUE
6930,control,2026-06-04,2,47,0.5,1,69,1,TRUE,TRUE
6931,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
6932,treatment,2026-06-05,6,50.3,0.833,6,50.333333333333336,0.8333333333333334,TRUE,TRUE
6933,control,2026-06-01,1,72,1,1,72,1,TRUE,TRUE
6934,control,2026-06-04,8,33.4,0.75,7,32.714285714285715,0.7142857142857143,TRUE,TRUE
6935,control,2026-06-02,2,29,0.5,2,29,0.5,TRUE,TRUE
6936,treatment,2026-06-05,10,38.9,0.5,10,38.9,0.5,TRUE,TRUE
6937,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6938,control,2026-06-03,4,39.8,1,4,39.75,1,TRUE,TRUE
6939,treatment,2026-06-03,4,40.8,0.75,4,40.75,0.75,TRUE,TRUE
6940,treatment,2026-06-03,1,50,1,1,50,1,TRUE,TRUE
6941,treatment,2026-06-03,2,30,1,2,30,1,TRUE,TRUE
6942,control,2026-06-05,1,19,1,1,19,1,TRUE,TRUE
6943,treatment,2026-06-01,11,34.2,0.818,11,34.18181818181818,0.8181818181818182,TRUE,TRUE
6944,treatment,2026-06-03,1,33,0,1,33,0,TRUE,TRUE
6945,control,2026-06-05,1,14,0,1,14,0,TRUE,TRUE
6946,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6947,treatment,2026-06-03,6,30.8,0.667,6,30.833333333333332,0.6666666666666666,TRUE,TRUE
6948,control,2026-06-02,7,31.7,0.714,7,31.714285714285715,0.7142857142857143,TRUE,TRUE
6949,control,2026-06-04,15,43.9,0.8,14,43.92857142857143,0.7857142857142857,TRUE,TRUE
6950,control,2026-06-03,1,40,0,1,40,0,TRUE,TRUE
6951,treatment,2026-06-01,3,33.3,1,3,33.333333333333336,1,TRUE,TRUE
6952,control,2026-06-03,4,34.2,0.5,4,34.25,0.5,TRUE,TRUE
6953,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
6954,treatment,2026-06-02,1,62,1,1,62,1,TRUE,TRUE
6955,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6956,control,2026-06-03,2,19,1,1,14,1,TRUE,TRUE
6957,treatment,2026-06-03,4,45.5,0.25,4,45.5,0.25,TRUE,TRUE
6958,control,2026-06-04,8,29.5,0.25,7,29.285714285714285,0.14285714285714285,TRUE,TRUE
6959,treatment,2026-06-04,3,35.3,0.333,3,35.333333333333336,0.3333333333333333,TRUE,TRUE
6960,treatment,2026-06-04,5,91.6,0.4,4,103.5,0.25,TRUE,TRUE
6961,control,2026-06-02,2,30.5,0.5,2,30.5,0.5,TRUE,TRUE
6962,treatment,2026-06-02,4,59.5,0.75,4,59.5,0.75,TRUE,TRUE
6963,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
6964,control,2026-06-05,2,22.5,1,1,35,1,TRUE,TRUE
6965,treatment,2026-06-01,2,57,1,2,57,1,TRUE,TRUE
6966,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
6967,control,2026-06-05,4,28.5,0.75,2,34,1,TRUE,TRUE
6968,treatment,2026-06-03,3,41.3,1,3,41.333333333333336,1,TRUE,TRUE
6969,control,2026-06-03,1,23,0,1,23,0,TRUE,TRUE
6970,control,2026-06-04,2,21,1,2,21,1,TRUE,TRUE
6971,control,2026-06-02,3,30,0.333,3,30,0.3333333333333333,TRUE,TRUE
6972,treatment,2026-06-02,6,105.2,0.833,6,105.16666666666667,0.8333333333333334,TRUE,TRUE
6973,control,2026-06-04,3,36,0.667,3,36,0.6666666666666666,TRUE,TRUE
6974,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
6975,treatment,2026-06-02,5,32.8,0.8,5,32.8,0.8,TRUE,TRUE
6976,control,2026-06-02,1,39,1,1,39,1,TRUE,TRUE
6977,treatment,2026-06-01,2,20.5,1,2,20.5,1,TRUE,TRUE
6978,control,2026-06-05,2,29,0,2,29,0,TRUE,TRUE
6979,control,2026-06-05,1,43,0,1,43,0,TRUE,TRUE
6980,control,2026-06-02,6,29.5,1,6,29.5,1,TRUE,TRUE
6981,treatment,2026-06-02,6,48.3,0.833,6,48.333333333333336,0.8333333333333334,TRUE,TRUE
6982,control,2026-06-04,2,40,0.5,2,40,0.5,TRUE,TRUE
6983,treatment,2026-06-04,2,44.5,0,2,44.5,0,TRUE,TRUE
6984,treatment,2026-06-05,3,47.7,0.667,3,47.666666666666664,0.6666666666666666,TRUE,TRUE
6985,treatment,2026-06-02,6,53.3,0.833,5,48.6,0.8,TRUE,TRUE
6986,control,2026-06-04,1,21,1,1,21,1,TRUE,TRUE
6987,treatment,2026-06-01,4,50.5,0.25,4,50.5,0.25,TRUE,TRUE
6988,treatment,2026-06-03,6,43,0.833,6,43,0.8333333333333334,TRUE,TRUE
6989,control,2026-06-04,2,58.5,0.5,2,58.5,0.5,TRUE,TRUE
6990,treatment,2026-06-05,2,39.5,0.5,2,39.5,0.5,TRUE,TRUE
6991,control,2026-06-04,4,24.5,0.25,4,24.5,0.25,TRUE,TRUE
6992,treatment,2026-06-02,4,37.8,0.25,4,37.75,0.25,TRUE,TRUE
6993,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
6994,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
6995,control,2026-06-04,12,27.7,0.833,11,28.545454545454547,0.8181818181818182,TRUE,TRUE
6996,treatment,2026-06-01,4,51.2,0.75,4,51.25,0.75,TRUE,TRUE
6997,control,2026-06-04,2,44,1,2,44,1,TRUE,TRUE
6998,treatment,2026-06-01,3,56,0.667,3,56,0.6666666666666666,TRUE,TRUE
6999,control,2026-06-05,1,75,1,1,75,1,TRUE,TRUE
7000,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
7001,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
7002,treatment,2026-06-04,1,143,0,1,143,0,TRUE,TRUE
7003,treatment,2026-06-02,5,44.8,0.6,5,44.8,0.6,TRUE,TRUE
7004,control,2026-06-03,2,25,1,2,25,1,TRUE,TRUE
7005,control,2026-06-05,2,33,0.5,2,33,0.5,TRUE,TRUE
7006,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
7007,treatment,2026-06-03,11,54.1,0.727,11,54.09090909090909,0.7272727272727273,TRUE,TRUE
7008,treatment,2026-06-05,1,29,0,1,29,0,TRUE,TRUE
7009,treatment,2026-06-03,3,36,0.667,3,36,0.6666666666666666,TRUE,TRUE
7010,treatment,2026-06-04,8,55.8,1,8,55.75,1,TRUE,TRUE
7011,control,2026-06-01,1,35,1,1,35,1,TRUE,TRUE
7012,treatment,2026-06-05,1,45,1,1,45,1,TRUE,TRUE
7013,treatment,2026-06-02,4,47.2,1,4,47.25,1,TRUE,TRUE
7014,treatment,2026-06-01,1,41,0,1,41,0,TRUE,TRUE
7015,control,2026-06-02,3,15.7,0,3,15.666666666666666,0,TRUE,TRUE
7016,treatment,2026-06-05,3,45.7,1,3,45.666666666666664,1,TRUE,TRUE
7017,treatment,2026-06-01,6,46.7,0.667,6,46.666666666666664,0.6666666666666666,TRUE,TRUE
7018,control,2026-06-02,1,15,1,1,15,1,TRUE,TRUE
7019,treatment,2026-06-01,1,122,1,1,122,1,TRUE,TRUE
7020,treatment,2026-06-01,3,51,1,3,51,1,TRUE,TRUE
7021,control,2026-06-02,2,34,1,2,34,1,TRUE,TRUE
7022,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
7023,treatment,2026-06-03,2,44,0.5,2,44,0.5,TRUE,TRUE
7024,treatment,2026-06-01,3,62,0,3,62,0,TRUE,TRUE
7025,control,2026-06-02,2,24.5,0.5,2,24.5,0.5,TRUE,TRUE
7026,control,2026-06-02,3,28.7,1,3,28.666666666666668,1,TRUE,TRUE
7027,treatment,2026-06-04,9,35.8,0.889,7,33.57142857142857,0.8571428571428571,TRUE,TRUE
7028,treatment,2026-06-04,2,54.5,0.5,2,54.5,0.5,TRUE,TRUE
7029,treatment,2026-06-02,6,43.7,1,6,43.666666666666664,1,TRUE,TRUE
7030,treatment,2026-06-05,5,41.8,1,5,41.8,1,TRUE,TRUE
7031,treatment,2026-06-02,2,37.5,0.5,2,37.5,0.5,TRUE,TRUE
7032,treatment,2026-06-05,3,52,1,3,52,1,TRUE,TRUE
7033,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
7034,control,2026-06-04,6,24.2,0.5,6,24.166666666666668,0.5,TRUE,TRUE
7035,control,2026-06-03,3,40,0.667,3,40,0.6666666666666666,TRUE,TRUE
7036,treatment,2026-06-05,5,53.8,0.8,5,53.8,0.8,TRUE,TRUE
7037,control,2026-06-01,9,28.2,0.444,9,28.22222222222222,0.4444444444444444,TRUE,TRUE
7038,control,2026-06-02,3,31,1,3,31,1,TRUE,TRUE
7039,control,2026-06-02,1,22,1,1,22,1,TRUE,TRUE
7040,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
7041,control,2026-06-02,3,31.7,0.667,3,31.666666666666668,0.6666666666666666,TRUE,TRUE
7042,treatment,2026-06-02,2,87.5,1,2,87.5,1,TRUE,TRUE
7043,treatment,2026-06-01,1,114,0,1,114,0,TRUE,TRUE
7044,treatment,2026-06-05,2,39.5,0.5,2,39.5,0.5,TRUE,TRUE
7045,control,2026-06-04,3,21,0.333,2,20,0.5,TRUE,TRUE
7046,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
7047,control,2026-06-04,6,23.2,0.833,6,23.166666666666668,0.8333333333333334,TRUE,TRUE
7048,treatment,2026-06-04,2,41,1,2,41,1,TRUE,TRUE
7049,control,2026-06-01,1,45,0,1,45,0,TRUE,TRUE
7050,control,2026-06-03,1,90,1,1,90,1,TRUE,TRUE
7051,treatment,2026-06-03,1,34,1,1,34,1,TRUE,TRUE
7052,control,2026-06-05,4,55.8,0.75,4,55.75,0.75,TRUE,TRUE
7053,treatment,2026-06-04,2,90,0.5,2,90,0.5,TRUE,TRUE
7054,treatment,2026-06-01,3,35.3,1,3,35.333333333333336,1,TRUE,TRUE
7055,treatment,2026-06-01,4,54,1,4,54,1,TRUE,TRUE
7056,control,2026-06-01,2,30.5,1,2,30.5,1,TRUE,TRUE
7057,control,2026-06-02,2,29,1,2,29,1,TRUE,TRUE
7058,control,2026-06-02,2,23,1,2,23,1,TRUE,TRUE
7059,control,2026-06-01,3,46.3,0.333,3,46.333333333333336,0.3333333333333333,TRUE,TRUE
7060,treatment,2026-06-04,7,36.3,0.714,7,36.285714285714285,0.7142857142857143,TRUE,TRUE
7061,treatment,2026-06-02,1,18,0,1,18,0,TRUE,TRUE
7062,control,2026-06-04,12,37.3,0.75,12,37.333333333333336,0.75,TRUE,TRUE
7063,treatment,2026-06-04,4,31.2,0.25,4,31.25,0.25,TRUE,TRUE
7064,control,2026-06-04,3,24,0.667,3,24,0.6666666666666666,TRUE,TRUE
7065,control,2026-06-05,1,26,1,1,26,1,TRUE,TRUE
7066,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
7067,control,2026-06-01,3,24.3,0,3,24.333333333333332,0,TRUE,TRUE
7068,treatment,2026-06-01,4,34.5,0.5,4,34.5,0.5,TRUE,TRUE
7069,control,2026-06-01,6,33.8,0.5,6,33.833333333333336,0.5,TRUE,TRUE
7070,treatment,2026-06-04,2,47.5,0.5,2,47.5,0.5,TRUE,TRUE
7071,treatment,2026-06-04,3,46.7,1,2,52,1,TRUE,TRUE
7072,treatment,2026-06-04,3,36.3,0.667,2,33,0.5,TRUE,TRUE
7073,treatment,2026-06-05,3,44.3,1,2,45,1,TRUE,TRUE
7074,control,2026-06-02,1,88,1,1,88,1,TRUE,TRUE
7075,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
7076,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
7077,control,2026-06-02,2,24,1,2,24,1,TRUE,TRUE
7078,control,2026-06-04,2,56,1,2,56,1,TRUE,TRUE
7079,treatment,2026-06-04,2,47.5,0.5,2,47.5,0.5,TRUE,TRUE
7080,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
7081,control,2026-06-03,5,17.8,0.6,4,18.75,0.5,TRUE,TRUE
7082,treatment,2026-06-02,3,36.3,1,3,36.333333333333336,1,TRUE,TRUE
7083,treatment,2026-06-03,2,46.5,1,2,46.5,1,TRUE,TRUE
7084,treatment,2026-06-01,1,56,1,1,56,1,TRUE,TRUE
7085,control,2026-06-01,2,28.5,0,2,28.5,0,TRUE,TRUE
7086,control,2026-06-04,1,31,1,1,31,1,TRUE,TRUE
7087,control,2026-06-05,1,33,1,1,33,1,TRUE,TRUE
7088,control,2026-06-05,4,30.8,0.5,4,30.75,0.5,TRUE,TRUE
7089,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
7090,treatment,2026-06-01,4,72,0.5,4,72,0.5,TRUE,TRUE
7091,treatment,2026-06-02,1,48,0,1,48,0,TRUE,TRUE
7092,treatment,2026-06-02,1,24,0,1,24,0,TRUE,TRUE
7093,treatment,2026-06-03,5,56,0.8,5,56,0.8,TRUE,TRUE
